ESTIMATED THICKNESSES

Thickness of film 1 = 160.00 nm

ESTIMATED INFLEXION POINTS

Inflexion point of the absorption coefficient of film 1 = 850.00 nm

ESTIMATED REFRACTIVE INDICES AND ABSORPTION COEFFICIENTS

Film 1

lambda                     n                          kappa
7.83505154639175316333e+02 1.94654108887603860545e+00 1.57227813457981972778e-02
7.86597938144329873467e+02 1.94652257828937602646e+00 1.56114110735154180964e-02
7.89690721649484544287e+02 1.94650406770271344747e+00 1.54794630187481754846e-02
7.92783505154639215107e+02 1.94648555711605086849e+00 1.53475149639809328728e-02
7.95876288659793772240e+02 1.94646704652938828950e+00 1.52155669092136902609e-02
7.98969072164948443060e+02 1.94644853594272571051e+00 1.50836188544464476491e-02
8.02061855670103113880e+02 1.94643002535606313153e+00 1.49516707996792050372e-02
8.05154639175257671013e+02 1.94641151476940055254e+00 1.48197227449119624254e-02
8.08247422680412455520e+02 1.94639300418273797355e+00 1.45313678388253493534e-02
8.11340206185567012653e+02 1.94637449359607539456e+00 1.42430129327387362814e-02
8.14432989690721683473e+02 1.94635598300941281558e+00 1.39546580266521232094e-02
8.17525773195876354293e+02 1.94633747242275023659e+00 1.36663031205655101374e-02
8.20618556701030911427e+02 1.94631896183608765760e+00 1.33779482144788970654e-02
8.23711340206185582247e+02 1.94630045124942507861e+00 1.30895933083922839935e-02
8.26804123711340253067e+02 1.94628194066276249963e+00 1.28012384023056709215e-02
8.29896907216494810200e+02 1.94626343007609992064e+00 1.25128834962190578495e-02
8.32989690721649481020e+02 1.94624491948943734165e+00 1.22245285901324447775e-02
8.36082474226804151840e+02 1.94622710604785376098e+00 1.19361736840458317055e-02
8.39175257731958708973e+02 1.94620929260627018031e+00 1.15487635078212434736e-02
8.42268041237113493480e+02 1.94619147916468659965e+00 1.11613533315966552417e-02
8.45360824742268050613e+02 1.94617366572310301898e+00 1.07739431553720670098e-02
8.48453608247422721433e+02 1.94615585228151943831e+00 1.03865329791474787779e-02
8.51546391752577392253e+02 1.94613803883993585764e+00 9.99912280292289054606e-03
8.54639175257731949387e+02 1.94612022539835227697e+00 9.61171262669830231418e-03
8.57731958762886620207e+02 1.94610241195676869630e+00 9.22430245047371408229e-03
8.60824742268041291027e+02 1.94608459851518511563e+00 8.83689227424912585040e-03
8.63917525773195848160e+02 1.94606678507360153496e+00 8.44948209802453761852e-03
8.67010309278350518980e+02 1.94604897163201795429e+00 8.06207192179994938663e-03
8.70103092783505189800e+02 1.94603115819043437362e+00 7.67466174557536115475e-03
8.73195876288659746933e+02 1.94601334474885079295e+00 7.28725156935077292286e-03
8.76288659793814531440e+02 1.94599553130726721228e+00 6.89984139312618469098e-03
8.79381443298969088573e+02 1.94597771786568363162e+00 6.51243121720167066069e-03
8.82474226804123645707e+02 1.94595990442410005095e+00 6.12502104127715663040e-03
8.85567010309278430213e+02 1.94594209098251647028e+00 5.73761086535264260011e-03
8.88659793814432987347e+02 1.94592427754093288961e+00 5.35020068942812856982e-03
8.91752577319587658167e+02 1.94590646409934930894e+00 4.96279051350361453954e-03
8.94845360824742328987e+02 1.94588865065776572827e+00 4.70159101327853080898e-03
8.97938144329896886120e+02 1.94587083721618214760e+00 4.44039151305344707843e-03
9.01030927835051556940e+02 1.94585302377459856693e+00 4.17919201282836334788e-03
9.04123711340206227760e+02 1.94583521033301498626e+00 3.91799251260327961732e-03
9.07216494845360784893e+02 1.94581739689143140559e+00 3.65679301237819588677e-03
9.10309278350515455713e+02 1.94579958344984782492e+00 3.39559351215311215622e-03
9.13402061855670126533e+02 1.94578177000826424425e+00 3.13439401192802842566e-03
9.16494845360824797353e+02 1.94576395656668066358e+00 2.87319451170294469511e-03
9.19587628865979354487e+02 1.94574614312509708292e+00 2.61199501147786096455e-03
9.22680412371134025307e+02 1.94572832968351350225e+00 2.35079551125277723400e-03
9.25773195876288696127e+02 1.94571051624192992158e+00 2.08959601102769350345e-03
9.28865979381443366947e+02 1.94569270280034634091e+00 1.82839651080260977289e-03
9.31958762886597924080e+02 1.94567488935876276024e+00 1.56719701057752604234e-03
9.35051546391752594900e+02 1.94565707591717917957e+00 1.30599751035244231179e-03
9.38144329896907265720e+02 1.94563926247559559890e+00 1.04479801012735858123e-03
9.41237113402061822853e+02 1.94562144903401201823e+00 7.83598509902274850680e-04
9.44329896907216493673e+02 1.94560363559242843756e+00 5.22399009677191011707e-04
9.47422680412371164493e+02 1.94558582215084485689e+00 2.61199509452107118523e-04
9.50515463917525835313e+02 1.94556800870926127622e+00 9.22702319241143923034e-12
9.53608247422680392447e+02 1.94555019526767769555e+00 9.22702318055514770230e-12
9.56701030927835063267e+02 1.94553238182609411488e+00 9.22702316869885617426e-12
9.59793814432989734087e+02 1.94551456838451053422e+00 9.22702315684256464622e-12
9.62886597938144404907e+02 1.94549675494292695355e+00 9.22702314498627311818e-12
9.65979381443298962040e+02 1.94547894150134337288e+00 9.22702313990729368422e-12
9.69072164948453632860e+02 1.94546112805975979221e+00 9.22702313482831425027e-12
9.72164948453608303680e+02 1.94544331461817621154e+00 9.22702312974933481631e-12
9.75257731958762860813e+02 1.94542550117659263087e+00 9.22702312467035538236e-12
9.78350515463917531633e+02 1.94540768773500905020e+00 9.22702311959137594840e-12
